ID,Cer d16:1/16:0,Cer d16:1/18:0,Cer d16:1/20:0,Cer d16:1/22:0,Cer d16:1/23:0,Cer d16:1/24:0,Cer d16:1/24:1,Cer d16:1/25:1,Cer d16:1/26:0,Cer d16:1/26:1,Cer d18:0/16:0,Cer d18:0/18:0,Cer d18:0/20:0,Cer d18:0/22:0,Cer d18:0/22:1,Cer d18:0/23:0,Cer d18:0/24:0,Cer d18:0/24:1,Cer d18:0/25:0,Cer d18:0/26:0,Cer d18:1/14:0,Cer d18:1/16:0,Cer d18:1/18:0,Cer d18:1/20:0,Cer d18:1/22:0,Cer d18:1/23:0,Cer d18:1/23:1,Cer d18:1/24:0,Cer d18:1/24:1,Cer d18:1/25:0,Cer d18:1/25:1,Cer d18:1/26:0,Cer d18:1/26:1,Cer d18:2/14:0,Cer d18:2/16:0,Cer d18:2/18:0,Cer d18:2/20:0,Cer d18:2/22:0,Cer d18:2/23:0,Cer d18:2/24:0,Cer d18:2/24:1,Cer d18:2/25:0,Cer d18:2/25:1,Cer d18:2/26:0,Cer d18:2/26:1,Hex2Cer d16:1/16:0,Hex2Cer d18:1/14:0,Hex2Cer d18:1/16:0,Hex2Cer d18:1/18:0,Hex2Cer d18:1/20:0,Hex2Cer d18:1/22:0,Hex2Cer d18:1/23:0,Hex2Cer d18:1/24:0,Hex2Cer d18:1/24:1,Hex2Cer d18:2/16:0,Hex2Cer d18:2/24:1,GM3 d16:1/14:0,GM3 d16:1/16:0,GM3 d16:1/18:0,GM3 d16:1/20:0,GM3 d16:1/22:0,GM3 d16:1/24:0,GM3 d18:1/14:0,GM3 d18:1/16:0,GM3 d18:1/18:0,GM3 d18:1/20:0,GM3 d18:1/22:0,GM3 d18:1/24:0,GM3 d18:1/24:1,GM3 d18:2/16:0,GM3 d18:2/18:0,GM3 d18:2/24:0,Hex1Cer d16:1/16:0,Hex1Cer d16:1/20:0,Hex1Cer d16:1/22:0,Hex1Cer d16:1/23:0,Hex1Cer d16:1/24:0,Hex1Cer d16:1/24:1,Hex1Cer d18:0/16:0,Hex1Cer d18:0/16:1,Hex1Cer d18:0/22:0,Hex1Cer d18:0/23:0,Hex1Cer d18:0/24:0,Hex1Cer d18:0/24:1,Hex1Cer d18:1/14:0,Hex1Cer d18:1/16:0,Hex1Cer d18:1/18:0,Hex1Cer d18:1/20:0,Hex1Cer d18:1/22:0,Hex1Cer d18:1/23:0,Hex1Cer d18:1/23:1,Hex1Cer d18:1/24:0,Hex1Cer d18:1/24:1,Hex1Cer d18:1/25:0,Hex1Cer d18:1/25:1,Hex1Cer d18:1/26:0,Hex1Cer d18:1/26:1,Hex1Cer d18:2/16:0,Hex1Cer d18:2/20:0,Hex1Cer d18:2/22:0,Hex1Cer d18:2/23:0,Hex1Cer d18:2/24:0,Hex1Cer d18:2/24:1,Hex1Cer d18:2/25:0,SM d16:1/16:0,SM d16:1/18:0,SM d16:1/20:0,SM d16:1/22:0,SM d16:1/23:0,SM d16:1/24:0,SM d16:1/24:1,SM d18:0/16:0,SM d18:1/12:0,SM d18:1/14:0,SM d18:1/16:0,SM d18:1/18:0,SM d18:1/20:0,SM d18:1/22:0,SM d18:1/22:1,SM d18:1/23:0,SM d18:1/23:1,SM d18:1/24:0,SM d18:1/24:1,SM d18:2/14:0,SM d18:2/16:0,SM d18:2/18:0,SM d18:2/20:0,SM d18:2/22:0,SM d18:2/23:0,SM d18:2/24:0,SM d18:2/24:1,Sph d18:0,Sph d18:1
S143,0.001364921,0.002740348,0.004762021,0.015869264,0.009021524,0.031908987,0.013549302,0.000156057,0.00059742,0.000217024,0.000934354,0.001945016,0.005648164,0.016689358,0.001908394,0.006796052,0.020750005,0.009096297,0.000607822,0.000140485,0.000455335,0.051572963,0.020531124,0.027838774,0.24451685,0.161640338,0.001121388,0.661780154,0.252634259,0.018879457,0.004612978,0.004843648,0.002100001,0.000364987,0.004276966,0.003715979,0.004547609,0.032931391,0.021295912,0.120047589,0.022533336,0.003543272,0.000486153,0.000689572,0.000572025,0.005764617,0.004672942,0.235333379,0.002582284,0.002203835,0.008594063,0.003152793,0.014660185,0.02356373,0.011805449,0.004585678,0.000439851,0.002515539,0.025906671,0.000830981,0.001248653,0.005084869,0.002515539,0.025906671,0.018325409,0.001248653,0.005084869,0.010622059,0.004540775,0.001758203,0.002285546,0.004540775,0.0033389,0.00313914,0.011299377,0.006943587,0.015931169,0.003407199,0.004100584,0.003002648,0.007244358,0.001655721,0.00714839,0.003854396,0.001427687,0.17658459,0.013301433,0.028425351,0.371444522,0.097062956,0.001092249,0.456490725,0.32559342,0.008569218,0.001578222,0.002713183,0.001786067,0.006502716,0.003706936,0.03112938,0.016367529,0.063071329,0.020257842,0.00139871,1.158668214,0.883067766,0.448478453,1.387204203,0.35757217,0.95995598,1.333177515,0.555878948,0.057651901,0.660961271,33.64996515,3.402781195,1.494740036,5.715080695,0.096694526,2.980612074,0.072173507,7.612679324,7.502028444,0.096218278,3.766430748,1.215704492,0.446058916,2.934684761,0.87437614,2.43610721,2.832526052,0.040812213,0.079552947
S144,0.001700047,0.002509945,0.006049879,0.024394852,0.010178203,0.045704645,0.011219761,0.000293498,0.000292946,0.000236604,0.000489506,0.001347528,0.006147814,0.008200675,0.006094499,0.004778071,0.015033731,0.004645872,0.000543446,0.00011948,0.000629673,0.05195966,0.031695181,0.054308609,0.254534533,0.211998386,0.001329127,0.933269324,0.201423432,0.025091558,0.00522354,0.004446387,0.00219625,0.000445809,0.004470505,0.005758305,0.006944196,0.048833503,0.037727534,0.126667245,0.045421173,0.004980484,0.000929936,0.000964338,0.000496608,0.008601943,0.004423436,0.199283716,0.004446466,0.005010298,0.014130539,0.004413766,0.02475511,0.038393026,0.016269628,0.005639647,0.001198465,0.002787535,0.036219357,0.00177002,0.005912174,0.005463638,0.002787535,0.036219357,0.013197812,0.005912174,0.005463638,0.007284628,0.004695618,0.003467669,0.0035531,0.004695618,0.003400718,0.005812424,0.015475595,0.006625741,0.019051509,0.005384916,0.002640387,0.00436115,0.006367219,0.002890457,0.011458105,0.007573564,0.00140921,0.118680855,0.018123944,0.041448515,0.334427785,0.130156553,0.00228925,0.430641793,0.225385766,0.009233924,0.00237357,0.002373257,0.002034014,0.006271348,0.006033188,0.051166634,0.017592655,0.097796067,0.031966345,0.002081291,1.77122164,1.129344943,0.61369546,1.338774393,0.429840666,0.810521959,0.969963423,0.508831272,0.091399024,1.025669427,31.95539093,4.145824401,1.768146921,7.343663916,0.16552381,2.835048097,0.103025447,5.181298743,9.344579501,0.192662743,7.167306225,2.410243503,0.705797864,3.279748128,1.152595138,3.489953389,3.630032812,0.023984545,0.067167073
S145,0.001122912,0.002653759,0.005979935,0.016758873,0.009722587,0.034505268,0.009579913,0.000318212,0.000408197,0.000260286,0.00070209,0.001443308,0.003227867,0.010974162,0.002777133,0.004889728,0.014409739,0.005824495,0.00066135,0.000131637,0.00066319,0.040648754,0.017135741,0.032495224,0.19644444,0.173340249,0.001333174,0.64434762,0.187976398,0.025114803,0.003970304,0.00415945,0.002176725,0.000712368,0.003793971,0.003241374,0.003710913,0.045479139,0.030984942,0.094946535,0.037208217,0.00457947,0.000828846,0.00104325,0.000638622,0.006276802,0.003000519,0.117215703,0.002252131,0.002694207,0.011352134,0.001564377,0.017483091,0.01818161,0.014081856,0.003176489,0.000997322,0.002389734,0.027174295,0.001001367,0.000988572,0.002893881,0.002389734,0.027174295,0.01128362,0.000988572,0.002893881,0.00999107,0.002908845,0.002136283,0.002553221,0.002908845,0.00295394,0.002332615,0.01213163,0.005795907,0.010646804,0.004232578,0.001557162,0.002406121,0.003806615,0.00217255,0.006795871,0.004941144,0.001773688,0.081938998,0.01043996,0.021352708,0.261144558,0.096052625,0.000388729,0.367881495,0.238306191,0.005959932,0.001139517,0.00168061,0.000800071,0.005742607,0.004329588,0.027475337,0.014879271,0.064563357,0.026594112,0.001541287,2.208221094,1.290625577,0.901088891,1.379566256,0.612305172,0.628417089,1.095939253,0.493322356,0.070925281,1.119295261,32.54131006,3.679835001,1.674519462,6.144296444,0.18544709,2.595468682,0.114093712,4.078375043,11.58054602,0.228768859,6.828628607,2.750488002,0.650647398,3.163249251,1.530795746,4.173990039,3.757944881,0.061657544,0.171041219
S146,0.000953436,0.002209908,0.00432766,0.01439657,0.007368764,0.030956471,0.008521552,0.000117024,0.000452894,0.000179684,0.000733997,0.000761915,0.003571216,0.005638116,0.002604987,0.002674466,0.013876903,0.003998342,0.000594156,8.81E-05,0.000586305,0.035674594,0.013072729,0.014246192,0.13643374,0.117811053,0.001080828,0.756781584,0.157551128,0.017540044,0.005013873,0.003863036,0.002034549,0.000545326,0.004274586,0.004528762,0.00356872,0.031186009,0.019420449,0.11616571,0.019953106,0.004101951,0.000883168,0.001170459,0.00063381,0.006681891,0.003580602,0.159462251,0.0020788,0.001829847,0.004017645,0.002585269,0.009997596,0.014586167,0.014912921,0.003874663,0.000538706,0.002358903,0.02626584,0.002519407,0.002124228,0.003187833,0.002358903,0.02626584,0.012533095,0.002124228,0.003187833,0.007336946,0.003871388,0.003012542,0.002144411,0.003871388,0.00283366,0.003093577,0.016338992,0.003866187,0.017728034,0.003201603,0.001962083,0.002505439,0.003829626,0.00240082,0.007090713,0.004485779,0.001020349,0.135101766,0.01264054,0.023856458,0.222262883,0.09126401,0.001736202,0.355797063,0.167072294,0.004759978,0.002350978,0.00210499,0.000891203,0.004462029,0.004321004,0.03745578,0.01653684,0.066017996,0.024517525,0.001006065,1.766879524,1.031045878,0.557431374,1.461858471,0.263353642,0.724244277,1.121530795,0.588067865,0.0576937,0.811384763,33.07977058,2.80345979,1.654283373,4.402717449,0.148232787,1.732712237,0.141666853,5.469659344,6.683925155,0.168683457,5.469710254,3.456576599,0.743162261,3.17608906,1.072493748,3.003166813,3.658789896,0.012625473,0.022640229
S147,0.002613885,0.003007314,0.007779251,0.038984362,0.021119938,0.087046755,0.020072102,0.000536109,0.0006364,0.000314176,0.001474163,0.002871514,0.008930596,0.016684593,0.007901486,0.007003358,0.030404024,0.009103782,0.000738547,0.000203068,0.000535473,0.044372185,0.026162781,0.038554505,0.354511616,0.286715009,0.001332028,1.335252857,0.217143527,0.035324456,0.005849508,0.006626829,0.00316072,0.000573042,0.005558321,0.002621788,0.004550069,0.048674647,0.045644829,0.192694743,0.03253515,0.008201544,0.001117418,0.001806633,0.000363001,0.009048981,0.004437018,0.198674282,0.004582276,0.004122705,0.016281868,0.005334184,0.021836203,0.024655388,0.01630068,0.003263566,0.001268938,0.003135201,0.035757142,0.001667101,0.003118143,0.008342768,0.003135201,0.035757142,0.016995559,0.003118143,0.008342768,0.008990482,0.004049798,0.003447702,0.002981631,0.004049798,0.006413478,0.008094266,0.026187646,0.007205603,0.030992507,0.006002131,0.002761667,0.006079341,0.007937108,0.002788676,0.012706979,0.00627479,0.002347403,0.172828092,0.01563516,0.041943659,0.352974222,0.145438315,0.001530502,0.721940759,0.3694757,0.009233297,0.003490809,0.002901811,0.002379202,0.007096626,0.007326531,0.047050034,0.017500003,0.077314055,0.026882459,0.001271188,4.068518247,1.584405954,0.751928162,1.625516066,0.831860815,1.411212462,1.380102374,0.609008263,0.112741259,1.459039209,39.21854455,3.34107673,2.527315295,6.737100991,0.234725282,3.311540313,0.060375328,8.18686803,12.39486252,0.166066448,8.016510856,2.151842781,0.455444081,4.165561402,1.526254691,4.911758951,3.430592399,0.0149673,0.032653676
S148,0.000565791,0.001991957,0.00232674,0.006633007,0.00430203,0.020026181,0.006894507,0.000191084,0.000405798,0.00011966,0.000590854,0.000955005,0.00176175,0.007844958,0.001229661,0.003444353,0.012352009,0.004920197,0.000475765,9.80E-05,0.000395192,0.052808395,0.016717529,0.022707384,0.157958653,0.119395467,0.001236976,0.429482068,0.152396161,0.023885962,0.004209146,0.005902709,0.002347191,0.000310221,0.004355786,0.003764603,0.004623926,0.017946469,0.012457533,0.060233031,0.02043962,0.00306193,0.000571688,0.000755938,0.000504081,0.007461486,0.006176638,0.255312731,0.004362727,0.002011872,0.009215086,0.005957935,0.029265923,0.051620588,0.021820298,0.009053954,0.001236692,0.003641863,0.038371284,0.001005245,0.001785995,0.004854919,0.003641863,0.038371284,0.019471532,0.001785995,0.004854919,0.009501637,0.004567013,0.003051538,0.003395022,0.004567013,0.003943953,0.006411891,0.016248821,0.004415022,0.02045085,0.003723755,0.0015793,0.006412535,0.007106867,0.003712879,0.010652558,0.00769129,0.00186272,0.13798481,0.015333184,0.035090368,0.359707458,0.147828589,0.002560357,0.60404365,0.332345547,0.013285906,0.002601214,0.002554283,0.001943289,0.006023201,0.005041139,0.039785321,0.019298115,0.063601983,0.02444617,0.001531062,1.762185584,0.810679293,0.292316437,1.033943701,0.615233962,0.922819433,1.326028202,0.661399934,0.057551913,0.914270444,35.75085518,3.245931681,1.897724903,7.11293744,0.257150358,3.458647122,0.169563825,5.907475927,10.47946844,0.128064102,5.932417038,2.093863499,0.559650602,2.957780597,1.415538147,2.585204146,3.687836032,0.04274231,0.076600141
S149,0.001732172,0.002164887,0.005608862,0.024128168,0.006697897,0.039839005,0.017586543,0.000408869,0.000359664,0.000276821,0.001222353,0.001525668,0.013770981,0.011638795,0.013591619,0.005207081,0.015749314,0.007547562,0.000475313,0.000109445,0.000865352,0.042500026,0.028822232,0.033599392,0.316853609,0.245554883,0.002234188,0.589695222,0.314346088,0.029477528,0.008652881,0.005969455,0.003163743,0.000681158,0.003763418,0.004412479,0.006883987,0.043162851,0.042719671,0.13441143,0.04609968,0.004148801,0.001946946,0.000884942,0.000709932,0.006452204,0.004645968,0.235686885,0.002999043,0.001106694,0.005584438,0.001999203,0.00961527,0.030156183,0.021302313,0.005119762,0.000673409,0.002503143,0.031917663,0.001882084,0.003979709,0.00638889,0.002503143,0.031917663,0.012639205,0.003979709,0.00638889,0.010364076,0.004532611,0.004201616,0.002784448,0.004532611,0.00254607,0.005836036,0.017572468,0.00408762,0.010479925,0.008747473,0.001517383,0.001314829,0.006246503,0.002447108,0.006620812,0.009680408,0.002103433,0.132744996,0.025147338,0.042422168,0.316052442,0.151612184,0.002277177,0.501494696,0.505529228,0.006462941,0.003246394,0.001866516,0.002789379,0.011225347,0.006219381,0.031590642,0.013963266,0.081321884,0.042916136,0.001263776,2.09585823,1.02633862,0.755289379,1.355738404,0.475199455,0.910064514,1.566726362,0.694772226,0.087522594,1.072636234,32.66648311,4.040933661,1.941111057,6.201382931,0.244442884,4.295626767,0.279387244,7.470027118,15.51805106,0.249248298,9.29908548,2.148656133,0.91413363,2.966116606,1.346022196,2.661255823,5.516369174,0.014041349,0.032467081
S150,0.000754887,0.001412826,0.003898757,0.009860018,0.004535701,0.024966473,0.004959789,0.00011929,0.000482739,7.73E-05,0.000795877,0.00070234,0.003757231,0.007077755,0.002664838,0.002536218,0.011371457,0.004175219,0.000319497,0.000118159,0.000476372,0.038313716,0.015750513,0.029969472,0.172876673,0.100756256,0.000943586,0.482259839,0.13129603,0.015745046,0.002876406,0.004923093,0.001978304,0.000398156,0.004234808,0.002454827,0.004416923,0.01964512,0.015319113,0.066324726,0.017111245,0.001872619,0.000475891,0.000687629,0.000132745,0.006793337,0.005050786,0.255765313,0.004766416,0.004899511,0.021685479,0.003257824,0.029401006,0.035365356,0.015613524,0.004990647,0.000614262,0.001882225,0.031030601,0.00042469,0.002783924,0.005412462,0.001882225,0.031030601,0.016245289,0.002783924,0.005412462,0.01787183,0.007324778,0.002696978,0.002776308,0.007324778,0.001877973,0.003433631,0.015017779,0.004115738,0.013405338,0.003058086,0.002097365,0.00630096,0.00609817,0.003501949,0.011562656,0.006538822,0.001232824,0.216827015,0.01554622,0.043426338,0.582884323,0.142540526,0.0022265,0.785698992,0.332974317,0.010767316,0.002825389,0.003260197,0.002668765,0.007231644,0.007228799,0.039887926,0.017861935,0.062056492,0.020588453,0.001486483,1.239873746,1.019923516,0.497978948,0.891296085,0.304285813,0.526155416,0.728503575,0.586260367,0.027643409,0.68321277,32.98065145,3.758566512,2.746850653,5.162838442,0.17845607,1.950787594,0.168054082,6.164109063,7.994892143,0.085501735,4.921640423,1.570126353,0.540545316,2.558018007,0.740825481,2.282084756,3.684505593,0.041543242,0.07165241
S151,0.000830257,0.00200027,0.004238399,0.021624172,0.010088771,0.043842509,0.011118393,0.000206597,0.000471229,0.000177907,0.000701791,0.001930076,0.008934823,0.033092221,0.004262116,0.010050941,0.033322,0.009754738,0.000806259,0.000189021,0.000306437,0.039948033,0.028009227,0.028980959,0.246044699,0.198008664,0.001230683,0.794208331,0.180350984,0.028268221,0.004708998,0.005300754,0.001826522,0.000280795,0.004092936,0.003135413,0.005448361,0.034981532,0.028622857,0.128326914,0.041310144,0.00402952,0.000806838,0.001200806,0.000338137,0.006621877,0.002852463,0.215744104,0.002844983,0.002273068,0.018928906,0.004004355,0.015915068,0.022152012,0.017746187,0.005328436,0.000435322,0.001501894,0.020790621,0.001106942,0.001365002,0.002908614,0.001501894,0.020790621,0.010412405,0.001365002,0.002908614,0.007005958,0.00453857,0.00236813,0.002536802,0.00453857,0.003304918,0.004440593,0.01643649,0.004279991,0.012737771,0.004982397,0.0019546,0.005607136,0.004493952,0.001254172,0.007749489,0.005027974,0.001185975,0.107045541,0.009577865,0.018964294,0.271732928,0.105715648,0.001272763,0.419816434,0.285020543,0.004997508,0.002278281,0.001420593,0.000658669,0.006470925,0.004977356,0.02421296,0.014400395,0.048758253,0.012249992,0.000977525,1.492594121,1.046710879,0.54704221,1.329526199,0.273655913,0.697776002,0.741450811,0.631539803,0.043609336,0.409574657,28.20962058,2.76362479,1.666983566,3.822234979,0.186262025,2.965938189,0.106455272,4.442020763,9.123630263,0.128918942,5.533699983,1.412983613,0.424339461,2.64147232,0.645800884,2.009898554,3.59911758,0.040445021,0.106722223
S152,0.001360748,0.003465196,0.009651438,0.026337341,0.010644442,0.044615406,0.013169928,0.000297168,0.000502236,0.00036839,0.000955122,0.001090846,0.003387616,0.007454243,0.004028341,0.003295231,0.012766885,0.004969855,0.00060526,0.000146239,0.000594496,0.046626369,0.032674336,0.046967035,0.208303105,0.17103614,0.001581661,0.760459552,0.2747959,0.028908864,0.006146425,0.006698912,0.00277195,0.000696926,0.003760799,0.006894334,0.007222904,0.038952296,0.032216664,0.14846711,0.058414686,0.005540264,0.00110959,0.001323546,0.000523306,0.005027882,0.002753241,0.18092551,0.001785256,0.00275622,0.011105516,0.001503427,0.018647029,0.024594303,0.013628692,0.006600842,0.000599126,0.001771968,0.026025312,0.001010807,0.001672266,0.004971117,0.001771968,0.026025312,0.009274558,0.001672266,0.004971117,0.003412828,0.003326928,0.002261861,0.001778827,0.003326928,0.002482861,0.002718889,0.010114181,0.003219216,0.013716128,0.003303366,0.002031608,0.003645239,0.002860167,0.001755599,0.004587469,0.002489902,0.001042166,0.101144347,0.016221255,0.019886869,0.176509276,0.062833948,0.000567642,0.298889281,0.181261961,0.006098727,0.002241471,0.001277403,0.001165918,0.006076168,0.004007518,0.021633125,0.009456565,0.047333188,0.017269713,0.001175341,1.763483166,1.124028877,0.654286127,1.559355653,0.307049673,0.765548849,1.147993016,0.487698619,0.044464822,0.741346472,30.18403637,3.0920522,3.451459198,6.347421359,0.339772173,2.441348543,0.093637985,4.595863356,11.44864449,0.203838072,6.169924175,2.244496839,0.770530133,3.357695156,1.264985377,3.081306749,4.982188202,0.054474364,0.144041755
S153,0.001928636,0.003719209,0.005064454,0.022943723,0.010636447,0.033966336,0.012549439,0.000500463,0.000668952,0.000250954,0.000696881,0.000817986,0.002722555,0.004721284,0.002101217,0.003563516,0.016096973,0.006365784,0.000580555,0.000158915,0.00049137,0.036984316,0.021053602,0.022681069,0.156413264,0.158039747,0.001804407,0.818498917,0.203911546,0.033528539,0.007502573,0.006765509,0.004233092,0.000502644,0.004673932,0.004119146,0.003462454,0.036030558,0.027355583,0.105081204,0.038154762,0.005866599,0.001222985,0.001346007,0.000625815,0.013264169,0.006246968,0.381680525,0.005191516,0.00403012,0.01015512,0.003818209,0.023609421,0.029864748,0.029009015,0.006561903,0.001440442,0.004087266,0.038132945,0.001143243,0.001749999,0.00484448,0.004087266,0.038132945,0.016967854,0.001749999,0.00484448,0.006957018,0.013465767,0.004612466,0.002821167,0.013465767,0.004373178,0.004452425,0.014729443,0.004864065,0.013949351,0.009107638,0.002984374,0.004682682,0.0036472,0.00169261,0.00592007,0.005074317,0.00239916,0.121301842,0.034700267,0.025337753,0.237721077,0.099877989,0.00194501,0.30942124,0.327729328,0.006497672,0.003877576,0.002207136,0.0025429,0.009219685,0.007717092,0.029807196,0.01444309,0.053373828,0.03583379,0.001565305,2.204319792,1.149471452,0.580877423,1.964574666,0.440313519,1.072412921,1.431567655,0.576574235,0.14897876,0.991181161,33.28910667,4.031982873,1.75279406,6.254841504,0.329169359,2.933286254,0.181581204,5.250576431,11.81473008,0.201803575,6.414933501,2.208288705,0.600217486,3.6386754,1.279269701,3.385861493,4.782191017,0.009468554,0.017079161
S154,0.0015592,0.003209663,0.007861834,0.025913133,0.00818193,0.037077019,0.013783002,0.000139758,0.000284338,6.18E-05,0.001029782,0.002150395,0.011905769,0.012240018,0.010622569,0.003845058,0.019182515,0.006278362,0.000373708,0.000153097,0.000452248,0.058428297,0.034672584,0.04637902,0.290324614,0.121604614,0.001474166,0.928610018,0.179093824,0.019298099,0.003286144,0.005253928,0.001946013,0.0002676,0.004150596,0.004090575,0.00462094,0.041768188,0.019603633,0.108435694,0.030753143,0.002733406,0.000297446,0.000650936,0.000344047,0.007526105,0.003413562,0.236083871,0.003408521,0.002851767,0.022551354,0.003041397,0.033638872,0.032945781,0.017754939,0.003267286,0.000323293,0.00186823,0.024684844,0.001054401,0.00193463,0.006127549,0.00186823,0.024684844,0.007464314,0.00193463,0.006127549,0.008456696,0.004173318,0.00194394,0.00099422,0.004173318,0.002497414,0.0008616,0.008069558,0.000495054,0.010420542,0.003931987,0.001594837,0.003421662,0.003939721,0.001976988,0.008090235,0.004225898,0.000577159,0.103056053,0.01109321,0.022692597,0.23256247,0.058111005,0.00071308,0.282154818,0.218014623,0.004611161,0.000698836,0.001225083,0.000940593,0.004810405,0.002477573,0.017611157,0.007586457,0.038254175,0.008030138,0.000398206,1.518255867,1.014712639,0.454845041,1.010512983,0.289069715,0.769078956,0.647582618,0.484657176,0.047625642,0.506163864,28.16507479,2.832855283,1.639978266,6.670857826,0.18530071,2.999429661,0.06236232,6.071217324,7.389078758,0.07138951,3.389330424,1.32571498,0.339246491,2.70097923,0.616599893,2.273705876,2.292141799,0.160236686,0.467076277
S155,0.001010149,0.001387554,0.004317931,0.020053952,0.010366546,0.047061903,0.011179817,0.000364409,0.000463381,0.000185445,0.000495024,0.00108321,0.003220641,0.006361503,0.004736136,0.004191475,0.018212511,0.003964889,0.000644886,0.000101928,0.000222798,0.030143068,0.020736642,0.020533637,0.213229481,0.223376387,0.001511939,1.056365443,0.151670602,0.032877228,0.006509871,0.00514834,0.002395333,0.000228887,0.002579288,0.002028744,0.003404783,0.032616884,0.028095048,0.136507058,0.031518294,0.005506206,0.000902316,0.001299812,0.00039718,0.014513607,0.005676432,0.427615456,0.0031594,0.002014967,0.01554258,0.004884729,0.033556631,0.037795016,0.02196599,0.007089375,0.000394831,0.002692197,0.030301027,0.001430294,0.002452305,0.005468975,0.002692197,0.030301027,0.020362981,0.002452305,0.005468975,0.011984969,0.005678814,0.002680864,0.002913501,0.005678814,0.003739112,0.00221721,0.014360684,0.007957505,0.015829455,0.004800076,0.002001734,0.00718017,0.005455061,0.002897812,0.013274176,0.007486381,0.001930651,0.114178586,0.016859413,0.029752808,0.435552028,0.189385342,0.00259303,0.826226338,0.321115855,0.010108478,0.003451021,0.003121442,0.003591584,0.007728064,0.004141202,0.038106126,0.018166385,0.075289046,0.027776486,0.002834335,2.327876375,0.905843149,0.628886269,1.346597058,0.425550138,0.843827192,1.113733903,0.548274948,0.020342625,0.79752581,34.25169807,2.951708144,1.765217178,4.008104112,0.129140563,3.780467137,0.174137681,6.587662803,9.089239528,0.081275601,5.861047387,1.601670437,0.409868217,2.584958478,0.883306787,2.905284689,3.870613146,0.013790982,0.028236331
S156,0.002992904,0.006574777,0.009085859,0.035784885,0.018848781,0.066006457,0.015798173,0.000391994,0.000665972,0.000445212,0.000665523,0.001699754,0.005018785,0.01182224,0.003518971,0.005556552,0.019555578,0.005087983,0.000764552,0.000178855,0.000751658,0.043813932,0.031778009,0.035753303,0.302871314,0.232053956,0.001863684,0.863071808,0.239422195,0.043212642,0.007481123,0.007002353,0.00256362,0.00066887,0.003177855,0.004427441,0.005059147,0.043990309,0.038266745,0.154178421,0.027115257,0.005898967,0.001026747,0.001099648,0.000556623,0.015202217,0.004241263,0.267314204,0.00387276,0.002799874,0.010786628,0.003110242,0.025215785,0.029612571,0.013999496,0.003106654,0.000894619,0.004460999,0.042059644,0.001736985,0.002772662,0.007425709,0.004460999,0.042059644,0.01931422,0.002772662,0.007425709,0.008756066,0.000945985,0.002469895,0.001798165,0.000945985,0.004431009,0.005562738,0.028893277,0.009006891,0.023263525,0.00776033,0.001745856,0.005394093,0.005171407,0.002269736,0.005514308,0.003074449,0.001694316,0.103976762,0.011986096,0.017664984,0.320691675,0.105431068,0.001821339,0.291895003,0.22714548,0.005480527,0.002071661,0.001833586,0.001246443,0.004982479,0.004361971,0.038449058,0.01512002,0.082842333,0.018055259,0.000808496,3.253860171,2.335971009,1.382764894,2.474876554,1.242930609,1.687607105,1.665741749,0.54017848,0.078748687,1.142702173,34.52662965,4.720620976,2.339866812,6.526497781,0.203636106,6.007613513,0.197213702,6.87178195,14.03942498,0.221444977,6.399640335,2.032201798,0.673511232,3.558522237,1.614911541,3.135980247,4.193198956,0.012649739,0.030764293
